p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
0.000962859493663716 1.27270594234696 0.279 0.152 1 5 NUCB1
0.0010709643498566 -1.08187672386889 0.093 0.26 1 5 TCF25
0.0011329681804222 -0.660140482749324 0.384 0.579 1 5 COX6B1
0.00142122613591579 -1.19742736172987 0.186 0.348 1 5 IFI27L2
0.00147020699743974 1.23010358806692 0.256 0.136 1 5 HMGA1
0.00152515567821115 -0.518810448557994 0.442 0.676 1 5 RPL36AL
0.00179725586301982 -1.03824859408802 0.186 0.359 1 5 CUTA
0.00185095976699825 1.09950400295019 0.256 0.133 1 5 TGFB1
0.00206100685471182 -1.02337127668369 0.186 0.354 1 5 SEM1
0.00222798152358794 -0.885358752995973 0.233 0.404 1 5 NDUFB4
0.00228381376344654 -0.809615166624889 0.14 0.306 1 5 DDT
0.00241946950368695 1.02901154741805 0.279 0.16 1 5 DDX3X
0.00244395695247578 -0.811537636208894 0.233 0.407 1 5 CIB1
0.00251624868725715 -0.405163050489319 0.267 0.492 1 5 COX6C
0.00276597913385515 -1.45405862867053 0.14 0.28 1 5 POLD4
0.00284080609662334 -0.225583630423363 0.802 0.918 1 5 RPS26
0.00288633652345071 1.29843972106121 0.326 0.208 1 5 HNRNPUL2
0.00289861868159643 1.16481209145403 0.314 0.197 1 5 EWSR1
0.00306861677349802 1.58691372768083 0.267 0.157 1 5 PRPF8
0.00318361314741311 -1.19870949719878 0.174 0.316 1 5 RNF181
0.00322415293872687 -0.501600930313206 0.302 0.503 1 5 ATP5MF
0.00323572122917499 1.49124769696491 0.256 0.151 1 5 G3BP1
0.00338947145385127 1.0114570256955 0.36 0.242 1 5 UBE2D3
0.00365206952760776 -0.966926742630621 0.116 0.27 1 5 SNX6
0.0037881755478645 -0.790651184996361 0.267 0.426 1 5 UQCR11
0.00403901863384123 0.583440278453312 0.709 0.685 1 5 ARHGDIB
0.00468140998387584 1.14577122739238 0.5 0.396 1 5 ETS1
0.00532519083578395 -0.770795224791607 0.244 0.406 1 5 ITM2B
0.00537043786486587 1.20544619481837 0.267 0.162 1 5 SNX5
0.00539642992896743 -0.470317753477665 0.419 0.6 1 5 CORO1A
0.00556540712927657 -0.659543364998101 0.209 0.364 1 5 TNFRSF18
0.00582685227412197 1.12764135374642 0.256 0.148 1 5 GSPT1
0.00592322039515569 -0.618193922279508 0.186 0.35 1 5 COMMD6
0.00620885933402313 -1.08683228058562 0.116 0.25 1 5 SMDT1
0.00621045486329048 1.14147254557971 0.349 0.25 1 5 CD46
0.00631190471540417 0.936398250883647 0.279 0.166 1 5 SLC38A1
0.00696845420685186 1.35238186016892 0.291 0.185 1 5 AK2
0.00743071444314345 0.807392361692764 0.36 0.245 1 5 CYTIP
0.00747408902273647 -0.655648902356445 0.267 0.439 1 5 NDUFA11
0.00747672927615408 -0.696829571714318 0.221 0.381 1 5 LY6E
0.00760540410287835 -0.724339067201274 0.221 0.383 1 5 WDR83OS
0.0080943659900996 -0.864978909149334 0.186 0.332 1 5 ATP6V0E1
0.00818393979727813 -0.680455301758429 0.267 0.433 1 5 SLC25A6
0.00836288312526897 -0.837375999798757 0.349 0.497 1 5 TNFRSF4
0.00845743150488817 -1.04556084254567 0.128 0.26 1 5 N4BP2L2
0.00889649076992482 0.885588344242724 0.314 0.203 1 5 ACIN1
0.00898291525705604 -0.596621188113743 0.128 0.265 1 5 LAMTOR5
0.00918621148765341 -0.846409333022164 0.128 0.255 1 5 HSPB1
0.00941520048716041 0.783798501565685 0.302 0.189 1 5 HNRNPUL1
0.00970113695224228 -0.907117551581571 0.128 0.26 1 5 RBIS
1.11363416782342e-11 2.02741870281005 0.483 0.085 1.59405594782244e-07 6 MCM5
4.43764364736539e-11 2.39137908366967 0.31 0.039 6.35204311683881e-07 6 UNG
3.57575917173688e-10 2.09824896784135 0.448 0.084 5.11834167842417e-06 6 SDF2L1
8.05916567893173e-09 2.40827258989202 0.379 0.073 0.000115358897528229 6 PGP
9.23312453279855e-09 2.24468213342972 0.414 0.09 0.000132162944562478 6 UHRF1
2.20740021450215e-08 1.77561389024126 0.345 0.062 0.000315967266703837 6 CISD1
2.81491806442347e-08 1.57708396006286 0.552 0.146 0.000402927371741576 6 MCM4
8.49579201775417e-08 3.23827900667324 0.276 0.045 0.00121608766942133 6 SLC6A6
8.55966758188248e-08 1.91301585770687 0.345 0.067 0.00122523081767066 6 LINC01871
1.09911743836426e-07 1.48532722218988 0.552 0.153 0.0015732767012746 6 PHB1
1.23374335876785e-07 1.65362661871391 0.345 0.067 0.0017659802437403 6 STARD7
1.39728151709517e-07 2.10100356552332 0.414 0.098 0.00200006876357003 6 BCCIP
2.95108836414686e-07 2.14604671377024 0.276 0.049 0.00422418788443981 6 RBBP8
3.92371541753052e-07 1.65714287007941 0.379 0.084 0.00561640624865318 6 NANS
4.27730903830843e-07 1.86225486932707 0.414 0.103 0.00612254015743469 6 CLSPN
4.96065930287246e-07 1.40084565611705 0.31 0.059 0.00710068772613163 6 LYAR
5.80115000140088e-07 1.51752972559315 0.414 0.101 0.00830376611200522 6 SSRP1
9.75877091736767e-07 1.53888333896433 0.414 0.104 0.0139687046911201 6 FEN1
9.96556598007821e-07 1.14771195283948 0.621 0.195 0.014264711143884 6 DENR
1.37757308146528e-06 1.60277638614601 0.379 0.095 0.019718581088094 6 PDS5A
1.73977259517379e-06 1.74571414190077 0.414 0.109 0.0249031049273177 6 EIF2S1
1.98240897435588e-06 1.47951916584291 0.483 0.142 0.0283762020589301 6 MCM3
2.64840070865313e-06 1.15462966168179 0.517 0.15 0.0379092077436609 6 NDUFS8
4.08898390549335e-06 1.35691996930913 0.552 0.185 0.0585297156232318 6 NME1
5.3808228166881e-06 1.27427950761191 0.517 0.156 0.0770210977980734 6 FAM174C
8.59661126732333e-06 1.38834161065744 0.414 0.116 0.123051893680466 6 SLBP
1.07574900711e-05 1.49184498132637 0.276 0.059 0.153982712877726 6 DKC1
1.16254442785377e-05 1.523869753278 0.379 0.102 0.166406609402988 6 TMEM97
1.21368829563593e-05 1.69948106279453 0.276 0.062 0.173727342637327 6 EXOSC7
1.39458399044961e-05 1.42750762103358 0.379 0.102 0.199620752392957 6 FIBP
1.42085318464996e-05 1.56336399951385 0.31 0.076 0.203380924850796 6 SDHC
1.51767053252888e-05 1.61778203953086 0.414 0.122 0.217239360026184 6 PTBP1
1.51814721962271e-05 1.25578898290655 0.517 0.175 0.217307593016795 6 STAU1
1.69382246715437e-05 2.00776194157298 0.276 0.063 0.242453747948476 6 RABL6
2.50200495386824e-05 1.00000359028982 0.379 0.104 0.3581369890967 6 UQCC3
2.58430964652309e-05 1.45709682281261 0.31 0.078 0.369918082803315 6 IFI35
2.98847000386161e-05 1.44705315777769 0.31 0.079 0.427769596352751 6 COX16
3.06967601112727e-05 1.1429777481789 0.483 0.153 0.439393424232757 6 PSMB7
3.74912963624286e-05 1.45130878532624 0.448 0.149 0.536650416131803 6 MSH6
4.44505432048186e-05 1.18304292793722 0.448 0.146 0.636265075433773 6 MRPL41
5.27410405626368e-05 1.27617273908889 0.379 0.11 0.754935254613582 6 NOLC1
5.44236686113328e-05 1.0528564628916 0.414 0.129 0.779020392502617 6 ATOX1
6.50439539659952e-05 1.35336535365893 0.31 0.082 0.931039157069255 6 MCM2
7.04841907040205e-05 0.927873097977594 0.517 0.173 1 6 PSMA4
7.78111040032538e-05 1.45156050537462 0.276 0.069 1 6 FAM120A
8.37394160690434e-05 1.42004243287489 0.31 0.085 1 6 HMGCS1
8.8671859328426e-05 0.850372359405027 0.621 0.237 1 6 EIF5B
0.00010274483269921 1.03819402695016 0.448 0.15 1 6 HMGN3
0.000106040722429623 1.21680041748622 0.345 0.099 1 6 C12orf75
0.000115812308805284 1.05096115660934 0.276 0.07 1 6 LPIN1
0.00012108262909064 1.83967632835658 0.276 0.073 1 6 PCNT
0.000140032511500444 1.24335190630531 0.379 0.122 1 6 EBP
0.000140203806914374 1.35132666123084 0.276 0.072 1 6 KIFAP3
0.000140842058950257 1.11559326931099 0.31 0.086 1 6 POLR3K
0.000142563017163979 0.766478612374306 0.517 0.183 1 6 TFAM
0.000160727516348426 1.07111649749024 0.379 0.121 1 6 TMX1
0.0001772271679415 1.31655442894875 0.31 0.089 1 6 CDK4
0.000181913838279087 0.952467644058466 0.517 0.191 1 6 HDGF
0.000214509741742695 0.790935468769702 0.517 0.188 1 6 NDUFB7
0.000222091778608897 1.04471686966349 0.379 0.12 1 6 SF3A1
0.000224648116708686 0.94988776252556 0.483 0.173 1 6 MLEC
0.000238888047463091 1.14812908572451 0.379 0.122 1 6 POLE4
0.000248307620390364 1.07478632236935 0.345 0.105 1 6 COMMD1
0.000255733049011167 1.45767140284984 0.31 0.096 1 6 DCTPP1
0.000256073025112886 1.08903775813093 0.345 0.108 1 6 NUDT5
0.000259792735588894 1.13648115245829 0.276 0.075 1 6 TTC19
0.00027870556977399 1.35266342918894 0.276 0.077 1 6 MPLKIP
0.000281461332512546 1.24994432136471 0.31 0.093 1 6 TMEM147
0.000295388507912635 0.848211953403715 0.379 0.123 1 6 RTN3
0.000356567568311602 1.01095779444981 0.379 0.124 1 6 NDUFAF3
0.000358872007495799 0.817448058383862 0.345 0.107 1 6 POLR1H
0.000362723576724879 0.983616534478504 0.345 0.108 1 6 MRPL21
0.000371664110018023 0.942727593470349 0.31 0.091 1 6 SENP6
0.000400350434456744 1.34536411003616 0.345 0.115 1 6 NOP56
0.000415528450919269 1.11874043746363 0.379 0.133 1 6 PSMC5
0.0004348747886392 1.48919607535453 0.31 0.095 1 6 DIS3
0.000435436946997848 1.0127236393922 0.448 0.173 1 6 NUTF2
0.0004402508898482 1.44561488291974 0.345 0.121 1 6 CHEK1
0.000471995691808974 0.890424934351103 0.517 0.208 1 6 MRPL52
0.000530357234341632 0.750527004810154 0.448 0.16 1 6 CCDC25
0.000564394564670313 1.24107029776453 0.414 0.155 1 6 ENSA
0.000570808911672659 1.10757402839234 0.31 0.096 1 6 POLR2F
0.000655065297442522 0.931933999971203 0.655 0.289 1 6 DRAP1
0.000686883817133245 0.739380193525606 0.483 0.183 1 6 REEP5
0.000698159540409622 0.882412991208877 0.345 0.112 1 6 MRPS18C
0.000705580654415348 0.793963537483637 0.379 0.129 1 6 ITGAE
0.000795914925524593 0.677841487493204 0.379 0.13 1 6 CCT8
0.000860701263532148 0.880366659501944 0.345 0.116 1 6 CYC1
0.000884826965507286 1.53066761409033 0.345 0.125 1 6 LIME1
0.000890478737102366 0.995614891761285 0.31 0.102 1 6 C1QBP
0.00122164186089277 0.75284949769886 0.345 0.117 1 6 TAF7
0.00124277168217296 0.905236459739953 0.414 0.16 1 6 SLIRP
0.00126154917608733 0.699465790686894 0.379 0.136 1 6 SRPK1
0.00129333994529796 0.757831938846207 0.379 0.137 1 6 AFDN
0.00134451890336463 1.52051129153702 0.31 0.112 1 6 MCM7
0.00135627627411987 0.7442148492858 0.448 0.18 1 6 SEC11C
0.00139853632945498 1.408453470039 0.31 0.107 1 6 PLEKHA2
0.00141602665494064 0.982478624238083 0.276 0.086 1 6 GNL3
0.00144549717748833 0.774211739571802 0.517 0.219 1 6 NHP2
0.00147194282028062 0.649880982584844 0.448 0.175 1 6 ARHGEF1
0.00148987983283441 1.19680572775113 0.345 0.127 1 6 DHX15
0.00149567089396872 1.29971553839016 0.276 0.089 1 6 DPP4
0.00163123096924754 0.92074747350249 0.448 0.182 1 6 TNFSF10
0.00166285981446713 1.01334054154155 0.31 0.107 1 6 EIF4EBP1
0.00176232133866387 0.983445470266012 0.483 0.218 1 6 HSPA5
0.00182244553495292 0.822885008313782 0.379 0.142 1 6 GTF3C6
0.00183943873352881 0.730109884810064 0.345 0.124 1 6 FUNDC2
0.00187469707212624 0.7992846675368 0.483 0.202 1 6 LPIN2
0.00197260735500183 1.09598867058138 0.31 0.111 1 6 POLR2I
0.00206840680647062 0.573286464391246 0.31 0.103 1 6 SELENOF
0.0021211477242233 0.666701900283067 0.414 0.159 1 6 MPC2
0.00213657514134514 1.17158072335164 0.414 0.175 1 6 NOP58
0.00225505207529676 1.56407759065451 0.31 0.117 1 6 CENPK
0.00227832936272555 0.794478026917787 0.345 0.124 1 6 PFDN6
0.00239618116269491 0.988235591294544 0.276 0.092 1 6 ADSS2
0.00241402274525461 1.00836790044965 0.31 0.114 1 6 HDAC1
0.00254307669990749 1.32533460915479 0.276 0.098 1 6 ACAT2
0.00264204889364168 0.908906273980746 0.345 0.131 1 6 CENPX
0.00274541169968524 0.632424540797431 0.379 0.143 1 6 NAA38
0.00284773140408571 0.723356100351565 0.379 0.148 1 6 NUDC
0.00284871036575213 1.40913232941507 0.345 0.136 1 6 HDLBP
0.00285630288280872 0.896158183588325 0.31 0.112 1 6 MT1E
0.0031057113064808 0.788900219536996 0.276 0.093 1 6 ETFA
0.00318056295522522 0.999211142413649 0.345 0.134 1 6 ELF1
0.00337129887183178 1.12202084081658 0.276 0.097 1 6 NFATC2IP
0.00342989049115648 0.567397582732776 0.379 0.147 1 6 GZMM
0.00357207523602538 0.475051427404515 0.793 0.409 1 6 RBPJ
0.00388873020167534 0.932233680339317 0.345 0.141 1 6 PRMT1
0.0039892250876064 0.56536962923289 0.655 0.328 1 6 BST2
0.00402957039348502 1.02061987434233 0.345 0.142 1 6 TRAPPC6A
0.00416173328641662 0.686514323002408 0.276 0.093 1 6 MCM6
0.00417231178955012 1.31622565770225 0.31 0.122 1 6 CMPK1
0.00417914691289559 1.05392990183297 0.276 0.097 1 6 NHERF1
0.00422737666855795 0.59470330187616 0.379 0.15 1 6 CCT4
0.00428495317398936 0.642565822531896 0.31 0.114 1 6 CAPZA2
0.00432146473346641 1.01649568837988 0.379 0.155 1 6 MRPL20
0.00434706679877175 0.988759567227609 0.276 0.099 1 6 RNASEH2B
0.00437778804522557 0.765581293674642 0.552 0.275 1 6 LSM7
0.0045169315297886 0.747368245382538 0.345 0.134 1 6 GLO1
0.00461571201166043 0.747786108354591 0.31 0.115 1 6 SNF8
0.00465905946517845 0.685148908217689 0.345 0.134 1 6 IMPDH2
0.00484263605015758 0.915000662185983 0.379 0.164 1 6 MRPL14
0.00498552088222593 0.751363868396485 0.31 0.116 1 6 PNKD
0.00509762013816321 1.22389131855929 0.345 0.15 1 6 PSMD1
0.00530366262031815 0.750444620826686 0.345 0.137 1 6 M6PR
0.0058921719298072 0.838886499782068 0.552 0.305 1 6 ATP5MK
0.0060188420218174 0.79012026617123 0.276 0.102 1 6 VPS13A
0.00607408163105777 0.525287638973333 0.276 0.097 1 6 RAB27A
0.00624437389646137 0.58175821772901 0.552 0.27 1 6 NDUFA12
0.00625724271228579 0.851761286471827 0.276 0.101 1 6 GMNN
0.00650575530133419 0.798916802743737 0.345 0.142 1 6 POLR2E
0.00651433185361784 0.557408619086078 0.345 0.135 1 6 TRAM1
0.00654580608289319 1.153915328883 0.276 0.108 1 6 SHMT2
0.00654828885561218 0.883576591972975 0.31 0.124 1 6 LAMTOR2
0.00686005954495511 0.590406231248734 0.448 0.194 1 6 TXNL4A
0.00695188239275348 0.558981211448859 0.724 0.404 1 6 EIF3K
0.00727137871737173 0.79739889033718 0.276 0.102 1 6 DPY30
0.00740665996614771 1.0513926600974 0.276 0.109 1 6 PSMC3
0.00750115056462037 0.595025305701061 0.379 0.16 1 6 PRDX6
0.00763687205570114 0.457368423094055 0.517 0.238 1 6 SMAP2
0.00776761392328725 0.918134856232313 0.276 0.108 1 6 TMEM106C
0.00785415034303497 0.66637273267459 0.621 0.322 1 6 NDUFV2
0.00823159877095149 0.581588018986763 0.276 0.102 1 6 PAXBP1
0.00843879121710767 0.807159449100287 0.276 0.105 1 6 CCDC124
0.00876636097209085 0.400950172808935 0.276 0.103 1 6 ISG15
0.00896559585484537 0.928021084418858 0.345 0.154 1 6 SYNCRIP
0.00909207884112623 0.567916898036066 0.276 0.103 1 6 DPM3
0.00919970152511573 0.966136636164682 0.345 0.15 1 6 OSBPL8
0.00946511873609697 0.664306847355454 0.345 0.147 1 6 DHX9
0.00965293446309054 0.490133296338788 0.414 0.181 1 6 CDCA7L
